Timestamp,Source_IP,Destination_IP,Protocol,Activity,Threat_Type,Severity,Status,Label
4/23/2026 7:15,172.18.224.56,172.30.199.198,TCP,Suspicious packet flow,Brute Force,High,Blocked,Suspicious
1/23/2026 9:05,172.25.180.116,192.168.13.178,TCP,Normal traffic,Malware Activity,Low,Detected,Suspicious
3/23/2026 16:27,172.17.35.17,172.28.25.164,DNS,Repeated requests,Brute Force,Low,Blocked,Suspicious
1/19/2026 9:32,192.168.32.214,10.150.182.50,HTTP,Unauthorized access,Malware Activity,Medium,Monitored,Suspicious
3/19/2026 6:46,172.21.81.230,172.26.165.137,ARP,Normal traffic,Phishing,Medium,Monitored,Normal
1/17/2026 3:15,10.164.88.24,192.168.45.36,TCP,Unauthorized access,Brute Force,High,Monitored,Normal
1/6/2026 4:28,172.31.19.166,192.168.95.47,UDP,Unauthorized access,Malware Activity,Low,Blocked,Normal
1/23/2026 1:45,192.168.41.122,172.30.87.26,HTTP,Connection retry,Phishing,High,Monitored,Normal
4/26/2026 0:10,10.180.119.172,192.168.55.91,HTTP,Connection retry,Brute Force,High,Monitored,Suspicious
1/14/2026 1:38,172.18.118.195,10.140.140.17,DNS,Repeated requests,Malware Activity,Medium,Blocked,Suspicious
2/1/2026 15:06,10.251.13.213,192.168.132.22,ARP,Abnormal lookup,ARP Spoofing,Medium,Monitored,Suspicious
4/17/2026 14:06,10.26.25.124,192.168.158.141,ARP,Suspicious packet flow,DNS Poisoning,Low,Blocked,Suspicious
3/16/2026 8:28,172.30.70.158,10.163.33.144,DNS,Connection retry,Brute Force,High,Detected,Normal
3/6/2026 20:38,192.168.75.155,10.189.172.183,UDP,Repeated requests,ARP Spoofing,Medium,Detected,Normal
4/29/2026 23:59,192.168.85.195,172.23.135.75,DNS,High request rate,DDoS,Low,Detected,Suspicious
4/30/2026 16:43,192.168.96.86,10.245.234.169,UDP,High request rate,Phishing,Medium,Detected,Normal
2/12/2026 17:17,192.168.101.114,192.168.224.154,DNS,Suspicious packet flow,DDoS,Medium,Monitored,Normal
3/30/2026 23:09,172.20.14.33,172.16.99.155,HTTP,Connection retry,Brute Force,Medium,Detected,Suspicious
1/7/2026 23:29,10.93.217.74,172.28.191.171,HTTP,Repeated requests,Phishing,Medium,Detected,Suspicious
1/14/2026 18:56,192.168.36.181,172.27.2.168,UDP,Abnormal lookup,DDoS,High,Monitored,Normal
5/2/2026 1:39,192.168.154.106,172.24.214.37,ARP,Unauthorized access,DNS Poisoning,Medium,Blocked,Suspicious
3/19/2026 0:26,10.63.169.23,10.197.55.108,DNS,Regular communication,ARP Spoofing,Medium,Detected,Normal
2/24/2026 3:49,172.21.116.198,192.168.147.133,UDP,Suspicious packet flow,ARP Spoofing,High,Blocked,Suspicious
4/5/2026 22:22,172.27.254.89,192.168.226.226,ARP,High request rate,ARP Spoofing,High,Blocked,Suspicious
2/5/2026 13:13,10.175.205.232,192.168.249.86,ARP,Unauthorized access,SQL Injection,Low,Monitored,Normal
2/3/2026 13:39,192.168.177.131,10.84.129.146,ARP,Connection retry,Malware Activity,High,Detected,Normal
2/24/2026 14:56,192.168.82.108,10.166.2.101,ARP,Normal traffic,Malware Activity,Low,Monitored,Suspicious
5/2/2026 13:06,172.22.29.238,172.27.169.106,HTTP,Repeated requests,DNS Poisoning,Medium,Monitored,Normal
3/24/2026 1:31,10.172.138.202,10.58.8.236,ARP,Repeated requests,ARP Spoofing,Medium,Monitored,Normal
1/27/2026 18:59,10.105.43.249,192.168.232.231,ARP,Normal traffic,DNS Poisoning,High,Detected,Suspicious
2/27/2026 10:27,192.168.107.203,10.250.231.168,ARP,Regular communication,Brute Force,Low,Blocked,Normal
1/24/2026 4:12,192.168.20.72,10.163.189.167,HTTP,High request rate,Brute Force,Medium,Detected,Normal
3/20/2026 0:53,10.197.48.179,192.168.64.27,UDP,Repeated requests,Brute Force,High,Blocked,Suspicious
3/14/2026 14:46,10.126.45.99,172.24.149.68,TCP,Normal traffic,DDoS,Medium,Blocked,Normal
3/13/2026 15:18,192.168.120.54,10.74.29.199,DNS,Normal traffic,SQL Injection,Medium,Monitored,Suspicious
1/10/2026 2:20,172.26.122.160,10.15.64.224,TCP,Unauthorized access,ARP Spoofing,High,Monitored,Normal
4/23/2026 20:20,172.25.33.146,192.168.78.87,DNS,Repeated requests,Phishing,Low,Detected,Normal
4/10/2026 15:34,172.27.20.168,192.168.129.227,UDP,High request rate,Malware Activity,Medium,Monitored,Suspicious
3/20/2026 23:56,172.25.49.113,10.19.235.190,UDP,Repeated requests,DDoS,Medium,Blocked,Normal
4/4/2026 15:12,192.168.68.91,172.22.102.247,HTTP,Abnormal lookup,Phishing,Medium,Blocked,Normal
2/12/2026 7:15,172.22.27.175,172.25.104.140,ARP,Regular communication,ARP Spoofing,High,Monitored,Suspicious
1/30/2026 14:10,192.168.202.58,10.8.123.207,ARP,Repeated requests,ARP Spoofing,High,Monitored,Suspicious
1/11/2026 9:33,192.168.202.44,10.130.232.157,DNS,Normal traffic,Phishing,Medium,Monitored,Normal
3/6/2026 21:01,192.168.32.6,10.105.237.41,HTTP,Suspicious packet flow,DNS Poisoning,Medium,Detected,Normal
1/24/2026 21:47,10.252.77.224,172.30.22.247,ARP,Abnormal lookup,DDoS,Medium,Monitored,Suspicious
4/23/2026 16:42,172.31.95.139,10.193.191.17,UDP,Connection retry,Phishing,Medium,Detected,Normal
3/16/2026 9:24,172.28.203.220,192.168.226.217,ARP,Normal traffic,SQL Injection,Low,Detected,Normal
5/1/2026 22:00,172.18.98.232,10.211.103.237,UDP,Suspicious packet flow,DDoS,Medium,Blocked,Normal
3/12/2026 5:37,172.30.134.175,192.168.248.125,TCP,Regular communication,SQL Injection,High,Monitored,Normal
1/21/2026 5:43,172.24.154.196,172.27.213.207,DNS,Regular communication,Phishing,Medium,Monitored,Suspicious
4/1/2026 11:10,10.60.85.196,10.119.102.20,HTTP,Unauthorized access,ARP Spoofing,High,Monitored,Normal
2/17/2026 22:22,10.169.123.238,10.45.52.68,TCP,Connection retry,DDoS,Low,Blocked,Normal
3/23/2026 8:11,192.168.197.37,172.24.43.30,HTTP,Abnormal lookup,Malware Activity,High,Detected,Normal
1/30/2026 13:28,192.168.58.62,10.182.134.209,UDP,Normal traffic,Malware Activity,Low,Detected,Normal
2/23/2026 1:37,10.134.138.208,172.20.197.132,TCP,Unauthorized access,SQL Injection,Low,Detected,Normal
5/3/2026 13:37,192.168.101.83,192.168.191.92,UDP,High request rate,Phishing,Low,Detected,Suspicious
3/25/2026 16:29,10.181.90.124,192.168.23.143,ARP,High request rate,SQL Injection,High,Monitored,Normal
4/4/2026 11:30,192.168.20.63,192.168.25.53,ARP,Repeated requests,DNS Poisoning,Low,Detected,Normal
2/2/2026 23:28,192.168.200.63,192.168.139.62,UDP,Unauthorized access,Phishing,Low,Detected,Normal
2/9/2026 15:12,192.168.25.251,10.84.218.125,UDP,Unauthorized access,Phishing,High,Blocked,Suspicious
3/29/2026 16:58,192.168.237.105,172.20.79.109,UDP,High request rate,Malware Activity,Low,Monitored,Suspicious
3/22/2026 15:23,10.38.144.112,10.117.232.163,TCP,Connection retry,Brute Force,Low,Monitored,Suspicious
4/17/2026 7:26,192.168.161.213,172.27.192.197,DNS,High request rate,SQL Injection,Low,Blocked,Normal
1/3/2026 2:24,192.168.40.137,192.168.179.100,DNS,Connection retry,DNS Poisoning,Medium,Detected,Normal
3/12/2026 1:10,10.30.130.35,172.22.163.58,TCP,High request rate,Brute Force,High,Monitored,Suspicious
4/27/2026 3:18,172.24.183.30,192.168.209.105,DNS,Regular communication,DDoS,High,Detected,Suspicious
3/5/2026 15:03,10.12.64.75,192.168.56.147,DNS,Repeated requests,Phishing,Low,Blocked,Normal
2/7/2026 15:56,192.168.166.70,172.24.172.201,DNS,Suspicious packet flow,DDoS,Low,Blocked,Normal
1/16/2026 5:01,192.168.214.194,172.26.205.81,HTTP,Suspicious packet flow,Malware Activity,High,Monitored,Suspicious
2/14/2026 21:35,172.22.210.192,192.168.219.211,DNS,Repeated requests,DDoS,Low,Blocked,Suspicious
5/4/2026 15:52,172.18.197.69,172.20.238.249,DNS,Repeated requests,Malware Activity,Low,Detected,Normal
1/4/2026 3:41,192.168.214.6,10.61.189.233,HTTP,Repeated requests,Phishing,High,Detected,Suspicious
5/4/2026 10:17,192.168.249.120,10.104.212.141,TCP,Repeated requests,Brute Force,Low,Monitored,Normal
5/3/2026 18:25,192.168.170.105,10.239.92.70,UDP,Regular communication,ARP Spoofing,High,Detected,Normal
4/6/2026 0:02,192.168.56.88,10.74.192.88,TCP,High request rate,DNS Poisoning,Medium,Blocked,Normal
3/12/2026 20:59,10.56.71.14,192.168.54.144,HTTP,Regular communication,SQL Injection,Low,Monitored,Normal
1/6/2026 10:48,172.23.9.95,172.23.162.183,DNS,Connection retry,DNS Poisoning,Medium,Blocked,Normal
4/25/2026 17:45,192.168.244.198,10.54.160.138,DNS,Abnormal lookup,Malware Activity,High,Blocked,Suspicious
4/4/2026 18:36,10.91.108.177,172.30.155.179,DNS,Unauthorized access,ARP Spoofing,High,Blocked,Normal
2/8/2026 19:30,10.102.216.220,192.168.145.32,TCP,Normal traffic,ARP Spoofing,Medium,Monitored,Suspicious
1/15/2026 3:47,172.29.91.233,172.21.55.135,UDP,Repeated requests,ARP Spoofing,High,Monitored,Normal
5/2/2026 10:29,192.168.53.40,192.168.76.101,TCP,Connection retry,Phishing,Low,Monitored,Normal
4/24/2026 17:12,172.27.74.12,10.254.26.251,DNS,Normal traffic,Malware Activity,Low,Monitored,Suspicious
4/5/2026 4:28,192.168.112.188,192.168.115.90,DNS,Connection retry,Brute Force,High,Detected,Suspicious
3/2/2026 0:23,10.249.119.88,192.168.65.141,ARP,Suspicious packet flow,SQL Injection,Medium,Blocked,Normal
4/12/2026 14:17,10.158.95.122,172.29.73.58,HTTP,Connection retry,DDoS,Medium,Monitored,Suspicious
2/22/2026 17:06,10.192.249.184,172.19.151.138,ARP,Unauthorized access,Phishing,Low,Monitored,Normal
1/4/2026 20:02,10.43.57.24,192.168.215.15,HTTP,Regular communication,DNS Poisoning,Medium,Monitored,Suspicious
4/29/2026 1:55,10.109.85.159,10.58.111.218,DNS,Repeated requests,Malware Activity,Low,Monitored,Suspicious
2/22/2026 1:04,10.126.252.42,192.168.167.158,DNS,Suspicious packet flow,SQL Injection,Medium,Monitored,Normal
4/26/2026 18:43,172.30.114.147,10.244.213.130,TCP,Unauthorized access,Phishing,Medium,Blocked,Normal
2/19/2026 3:49,192.168.175.9,10.173.245.13,DNS,Unauthorized access,Brute Force,High,Monitored,Suspicious
2/21/2026 21:44,172.17.107.111,10.107.245.182,TCP,Connection retry,Brute Force,Low,Detected,Normal
4/11/2026 21:08,192.168.57.235,192.168.63.104,TCP,Abnormal lookup,DNS Poisoning,High,Blocked,Normal
2/6/2026 13:34,192.168.123.119,192.168.172.57,HTTP,Regular communication,DDoS,Low,Detected,Suspicious
4/20/2026 0:20,10.22.64.70,172.23.210.225,TCP,Connection retry,DNS Poisoning,Medium,Monitored,Normal
2/5/2026 0:57,10.160.211.80,192.168.128.192,HTTP,Connection retry,ARP Spoofing,High,Blocked,Normal
3/21/2026 19:36,10.102.68.145,172.29.116.91,ARP,Repeated requests,ARP Spoofing,Medium,Monitored,Normal
4/15/2026 12:45,10.53.139.161,192.168.105.141,ARP,Normal traffic,Malware Activity,High,Monitored,Normal
4/22/2026 7:24,10.152.160.183,172.19.225.201,HTTP,Unauthorized access,ARP Spoofing,Low,Monitored,Suspicious
4/11/2026 12:05,10.56.172.243,10.16.46.255,HTTP,Connection retry,Phishing,High,Blocked,Suspicious
2/16/2026 18:06,192.168.32.213,10.0.97.213,TCP,Suspicious packet flow,SQL Injection,Medium,Detected,Normal
3/16/2026 16:25,172.19.208.132,192.168.200.127,DNS,Abnormal lookup,Brute Force,High,Monitored,Suspicious
4/30/2026 23:22,10.54.164.90,10.173.125.26,UDP,Repeated requests,Malware Activity,Low,Monitored,Suspicious
2/9/2026 16:58,172.18.213.165,172.18.55.238,TCP,High request rate,Malware Activity,Medium,Monitored,Suspicious
2/8/2026 9:13,172.21.202.85,172.16.92.178,ARP,High request rate,DDoS,High,Blocked,Suspicious
3/4/2026 18:27,172.19.11.88,192.168.88.43,ARP,Unauthorized access,SQL Injection,High,Blocked,Normal
2/8/2026 5:24,172.18.251.206,10.193.174.37,UDP,Unauthorized access,Phishing,Medium,Monitored,Normal
2/7/2026 11:36,10.8.36.132,10.207.180.17,ARP,Regular communication,DDoS,Low,Monitored,Suspicious
4/28/2026 4:45,172.28.151.20,10.36.71.76,HTTP,Repeated requests,Malware Activity,Low,Monitored,Suspicious
3/17/2026 14:22,10.145.36.216,192.168.91.177,HTTP,Abnormal lookup,ARP Spoofing,High,Detected,Normal
3/2/2026 18:48,192.168.157.144,192.168.241.188,DNS,Regular communication,ARP Spoofing,Medium,Blocked,Suspicious
5/1/2026 20:07,10.143.177.167,172.31.213.209,DNS,Repeated requests,ARP Spoofing,Low,Detected,Suspicious
1/30/2026 6:55,192.168.251.8,192.168.117.49,DNS,Connection retry,DNS Poisoning,High,Blocked,Suspicious
3/30/2026 12:51,10.246.144.145,10.59.177.115,ARP,Regular communication,ARP Spoofing,Low,Monitored,Normal
2/15/2026 11:58,192.168.83.28,172.17.100.145,UDP,Normal traffic,Malware Activity,Medium,Detected,Normal
1/17/2026 8:03,192.168.81.154,10.62.64.202,ARP,Abnormal lookup,DDoS,Low,Detected,Suspicious
3/12/2026 20:40,192.168.210.177,172.20.33.104,HTTP,Normal traffic,SQL Injection,Medium,Monitored,Normal
1/2/2026 23:01,10.110.110.38,172.17.53.159,ARP,Normal traffic,SQL Injection,High,Detected,Normal
4/1/2026 3:35,10.125.184.177,172.20.17.168,TCP,Normal traffic,Brute Force,High,Detected,Suspicious
4/26/2026 12:59,172.24.228.218,10.44.28.146,HTTP,Repeated requests,SQL Injection,High,Detected,Normal
4/9/2026 21:20,172.23.114.98,172.31.154.177,TCP,Normal traffic,DDoS,Low,Monitored,Suspicious
2/5/2026 17:45,172.21.232.124,10.254.128.172,ARP,Unauthorized access,DNS Poisoning,Medium,Detected,Suspicious
1/2/2026 7:04,172.26.249.60,192.168.208.199,UDP,Regular communication,SQL Injection,Low,Blocked,Suspicious
2/14/2026 21:16,10.157.218.84,10.128.183.104,UDP,Abnormal lookup,ARP Spoofing,High,Detected,Normal
2/25/2026 17:57,172.27.75.191,192.168.6.158,HTTP,Repeated requests,Brute Force,Low,Detected,Normal
1/31/2026 6:31,192.168.180.77,172.18.189.78,ARP,Unauthorized access,SQL Injection,High,Blocked,Normal
1/11/2026 10:36,10.35.192.72,172.28.73.164,HTTP,Suspicious packet flow,Brute Force,Medium,Detected,Normal
3/15/2026 8:03,192.168.69.232,192.168.169.59,HTTP,Unauthorized access,Brute Force,Medium,Monitored,Suspicious
3/4/2026 4:14,192.168.237.242,172.20.104.116,DNS,High request rate,ARP Spoofing,Medium,Monitored,Suspicious
2/24/2026 11:31,172.26.140.154,172.26.233.31,TCP,Regular communication,Phishing,Low,Blocked,Suspicious
3/14/2026 3:15,10.239.240.29,172.29.22.43,HTTP,Regular communication,Malware Activity,Low,Detected,Suspicious
4/15/2026 15:09,172.25.93.119,172.17.137.200,ARP,High request rate,DNS Poisoning,Medium,Detected,Normal
3/28/2026 2:02,10.143.78.5,172.23.90.9,ARP,Abnormal lookup,SQL Injection,Low,Detected,Suspicious
2/20/2026 19:40,10.22.62.97,192.168.184.113,DNS,Regular communication,Brute Force,High,Monitored,Suspicious
3/19/2026 15:41,10.220.85.202,10.228.154.206,DNS,Normal traffic,Brute Force,Medium,Blocked,Suspicious
1/15/2026 18:39,172.31.70.211,10.242.137.6,HTTP,Unauthorized access,Brute Force,Medium,Blocked,Suspicious
3/6/2026 9:06,172.30.127.170,192.168.166.200,UDP,Connection retry,DNS Poisoning,Medium,Detected,Normal
4/15/2026 18:26,10.201.122.109,10.128.22.140,DNS,Suspicious packet flow,DNS Poisoning,Medium,Monitored,Suspicious
3/8/2026 11:39,172.17.143.95,192.168.92.69,ARP,Repeated requests,Malware Activity,Medium,Monitored,Normal
2/23/2026 8:15,10.25.178.207,172.24.16.181,DNS,High request rate,SQL Injection,Low,Blocked,Normal
4/8/2026 2:35,10.38.115.3,192.168.243.121,DNS,High request rate,Phishing,Medium,Blocked,Suspicious
4/8/2026 11:30,10.106.154.11,10.130.65.107,ARP,Abnormal lookup,Brute Force,Low,Detected,Normal
1/25/2026 21:15,192.168.142.28,10.42.109.207,ARP,Repeated requests,SQL Injection,Low,Detected,Suspicious
4/26/2026 16:30,192.168.89.129,10.193.222.66,ARP,Abnormal lookup,Malware Activity,Low,Detected,Suspicious
4/9/2026 4:46,172.16.173.214,172.23.27.72,ARP,Repeated requests,SQL Injection,High,Detected,Normal
2/21/2026 14:39,10.125.227.81,10.215.112.215,DNS,Suspicious packet flow,DDoS,High,Detected,Suspicious
3/10/2026 14:44,172.17.14.196,172.18.192.31,UDP,High request rate,Brute Force,High,Detected,Suspicious
1/8/2026 3:48,10.18.154.67,10.162.70.30,UDP,Suspicious packet flow,SQL Injection,Medium,Blocked,Suspicious
2/22/2026 9:39,192.168.221.4,192.168.178.116,HTTP,Abnormal lookup,DNS Poisoning,Low,Blocked,Suspicious
4/6/2026 14:57,192.168.57.244,172.17.51.125,UDP,Normal traffic,DNS Poisoning,Medium,Detected,Suspicious
4/2/2026 12:57,10.140.159.62,10.33.197.179,HTTP,Normal traffic,SQL Injection,Medium,Blocked,Normal
4/13/2026 19:02,10.74.209.84,10.37.32.87,ARP,Abnormal lookup,ARP Spoofing,Low,Detected,Normal
4/7/2026 21:36,192.168.191.7,192.168.211.147,ARP,Regular communication,Phishing,High,Detected,Normal
1/8/2026 1:06,192.168.128.237,192.168.180.250,HTTP,Suspicious packet flow,Brute Force,Low,Monitored,Suspicious
4/15/2026 9:34,192.168.36.148,192.168.209.55,TCP,High request rate,DDoS,Medium,Detected,Normal
1/16/2026 18:41,192.168.83.80,192.168.226.49,HTTP,Regular communication,DDoS,Medium,Monitored,Suspicious
1/9/2026 11:08,192.168.230.100,10.47.123.247,HTTP,Regular communication,ARP Spoofing,Medium,Detected,Normal
1/29/2026 22:58,192.168.83.227,172.27.141.116,UDP,Normal traffic,SQL Injection,Low,Blocked,Normal
4/15/2026 12:20,192.168.244.241,10.38.72.102,HTTP,High request rate,DNS Poisoning,High,Detected,Suspicious
1/19/2026 18:08,172.30.204.156,192.168.27.219,TCP,Abnormal lookup,DNS Poisoning,High,Monitored,Normal
1/15/2026 21:23,172.26.255.95,192.168.231.160,ARP,Suspicious packet flow,DNS Poisoning,Medium,Detected,Suspicious
1/12/2026 8:54,10.16.187.23,10.227.68.197,UDP,Repeated requests,Brute Force,Medium,Detected,Suspicious
2/12/2026 19:34,10.164.120.41,10.126.17.134,DNS,High request rate,SQL Injection,High,Blocked,Normal
3/22/2026 5:57,172.21.114.172,172.28.16.184,TCP,Connection retry,Brute Force,Low,Blocked,Normal
4/22/2026 13:34,192.168.23.216,172.24.105.135,TCP,Suspicious packet flow,DDoS,Low,Monitored,Suspicious
5/6/2026 3:27,172.31.151.165,10.22.170.40,DNS,Regular communication,DNS Poisoning,Medium,Monitored,Suspicious
1/1/2026 16:54,10.31.225.185,172.20.90.41,HTTP,Connection retry,DNS Poisoning,Low,Blocked,Normal
3/30/2026 0:19,172.20.191.6,172.22.203.174,TCP,Suspicious packet flow,Brute Force,Low,Blocked,Suspicious
3/24/2026 20:04,172.18.69.241,10.53.233.122,DNS,Unauthorized access,Phishing,Low,Detected,Suspicious
1/10/2026 13:41,10.32.169.156,192.168.204.15,UDP,Regular communication,DNS Poisoning,Low,Blocked,Normal
2/15/2026 5:58,172.28.139.37,172.28.141.143,UDP,Abnormal lookup,SQL Injection,High,Detected,Normal
3/27/2026 12:51,172.20.160.57,172.28.23.239,ARP,Suspicious packet flow,DDoS,Medium,Detected,Normal
1/27/2026 17:59,10.16.149.25,192.168.77.56,UDP,Unauthorized access,Brute Force,Medium,Detected,Normal
4/26/2026 17:35,10.34.240.31,192.168.126.175,TCP,High request rate,Malware Activity,Medium,Monitored,Suspicious
2/12/2026 21:15,172.22.8.73,172.19.72.215,DNS,Unauthorized access,Malware Activity,Medium,Detected,Suspicious
2/12/2026 0:17,172.29.115.123,172.20.20.54,DNS,Unauthorized access,Malware Activity,Low,Monitored,Normal
2/17/2026 9:46,172.31.45.164,10.120.53.138,HTTP,Regular communication,Brute Force,Medium,Monitored,Normal
1/27/2026 7:53,192.168.44.217,172.19.240.229,ARP,Regular communication,Phishing,High,Blocked,Normal
5/4/2026 11:14,10.84.83.171,172.22.228.210,ARP,High request rate,ARP Spoofing,Medium,Blocked,Suspicious
3/10/2026 19:02,172.26.147.82,192.168.156.49,UDP,Suspicious packet flow,Phishing,Low,Monitored,Normal
3/14/2026 3:00,192.168.87.249,172.20.30.224,HTTP,Normal traffic,DDoS,Medium,Detected,Suspicious
2/6/2026 22:47,172.21.54.23,192.168.183.215,DNS,Unauthorized access,Brute Force,Medium,Detected,Suspicious
4/12/2026 17:06,192.168.26.154,10.111.43.58,HTTP,Normal traffic,DDoS,Medium,Monitored,Suspicious
4/28/2026 13:32,172.21.221.128,192.168.127.171,HTTP,Regular communication,DNS Poisoning,High,Monitored,Suspicious
4/21/2026 4:24,172.28.161.33,172.20.28.223,DNS,High request rate,Malware Activity,Medium,Monitored,Suspicious
4/21/2026 12:15,192.168.175.61,10.246.84.126,DNS,Suspicious packet flow,DDoS,Medium,Blocked,Suspicious
3/31/2026 22:30,192.168.117.124,172.25.223.134,HTTP,Connection retry,Malware Activity,Medium,Detected,Normal
3/5/2026 13:50,192.168.192.55,10.14.177.222,ARP,Repeated requests,DNS Poisoning,High,Blocked,Suspicious
4/1/2026 14:45,10.239.62.171,172.27.28.44,ARP,Abnormal lookup,DDoS,Low,Monitored,Suspicious
3/26/2026 18:08,192.168.150.62,192.168.213.133,DNS,Repeated requests,Brute Force,High,Detected,Suspicious
4/26/2026 13:17,172.20.241.216,192.168.6.141,ARP,Unauthorized access,ARP Spoofing,Medium,Blocked,Suspicious
4/25/2026 17:32,172.16.51.216,192.168.198.113,HTTP,Repeated requests,DDoS,Low,Detected,Normal
4/11/2026 5:12,172.22.150.64,192.168.248.213,DNS,Normal traffic,Brute Force,High,Monitored,Normal
3/22/2026 7:23,172.27.130.17,172.26.149.116,TCP,High request rate,SQL Injection,High,Blocked,Suspicious
4/11/2026 5:46,10.221.49.165,192.168.199.154,UDP,Unauthorized access,DDoS,Medium,Blocked,Suspicious
